GDP,Population,Energy_consumption,per_capita_production,Energy_intensity_by_GDP,balance,energy_dependecy,use_intensity_pc,co2_pc,clusters,energy_type,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
527.785,57679.0,0.073,55.873,6.106,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
527.785,57679.0,2.258,55.873,6.106,4.94,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
527.785,57679.0,0.848,55.873,6.106,0.112,0.002,0.0,0.001,0,2,1.0,0.0,0.0,0.0,0.0,0.0
550.222,58780.4,0.039,57.053,6.095,-0.012,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
550.222,58780.4,0.932,57.053,6.095,0.0,0.002,0.0,0.001,0,2,1.0,0.0,0.0,0.0,0.0,0.0
550.222,58780.4,0.098,57.053,6.095,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
550.222,58780.4,2.285,57.053,6.095,5.185,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
541.552,59723.8,0.046,58.166,6.415,-0.014,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
541.552,59723.8,0.1,58.166,6.415,0.001,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
541.552,59723.8,2.337,58.166,6.415,5.358,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
541.552,59723.8,0.991,58.166,6.415,0.019,0.002,0.0,0.001,0,2,1.0,0.0,0.0,0.0,0.0,0.0
539.653,60590.6,0.075,60.586,6.802,0.001,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
539.653,60590.6,2.363,60.586,6.802,5.5,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
539.653,60590.6,1.186,60.586,6.802,0.0,0.002,0.0,0.001,2,2,1.0,0.0,0.0,0.0,0.0,0.0
539.653,60590.6,0.046,60.586,6.802,-0.015,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
553.968,61442.7,0.043,62.098,6.888,-0.012,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
553.968,61442.7,1.313,62.098,6.888,0.004,0.002,0.0,0.001,2,2,1.0,0.0,0.0,0.0,0.0,0.0
553.968,61442.7,0.074,62.098,6.888,0.001,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
553.968,61442.7,2.386,62.098,6.888,5.539,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
593.305,62294.9,0.045,62.802,6.594,-0.014,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
593.305,62294.9,0.074,62.802,6.594,0.001,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
593.305,62294.9,2.342,62.802,6.594,5.697,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
593.305,62294.9,1.451,62.802,6.594,0.049,0.002,0.0,0.001,2,2,1.0,0.0,0.0,0.0,0.0,0.0
613.387,63136.3,1.756,70.089,7.214,-0.004,0.003,0.0,0.001,2,2,1.0,0.0,0.0,0.0,0.0,0.0
613.387,63136.3,0.071,70.089,7.214,-0.001,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
613.387,63136.3,2.551,70.089,7.214,5.435,0.004,0.0,0.002,2,3,1.0,0.0,0.0,0.0,0.0,0.0
613.387,63136.3,0.046,70.089,7.214,-0.013,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
630.197,63971.8,0.074,71.583,7.266,-0.003,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
630.197,63971.8,2.527,71.583,7.266,5.401,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
630.197,63971.8,1.93,71.583,7.266,-0.065,0.003,0.0,0.001,2,2,1.0,0.0,0.0,0.0,0.0,0.0
630.197,63971.8,0.048,71.583,7.266,-0.013,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
642.384,64800.9,2.23,71.129,7.175,-0.075,0.003,0.0,0.002,2,2,1.0,0.0,0.0,0.0,0.0,0.0
642.384,64800.9,0.054,71.129,7.175,-0.003,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
642.384,64800.9,2.276,71.129,7.175,5.488,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
642.384,64800.9,0.049,71.129,7.175,-0.02,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
675.422,65623.4,0.049,78.4,7.617,-0.017,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
675.422,65623.4,2.345,78.4,7.617,-0.099,0.003,0.0,0.002,2,2,1.0,0.0,0.0,0.0,0.0,0.0
675.422,65623.4,0.042,78.4,7.617,-0.005,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
675.422,65623.4,2.708,78.4,7.617,5.377,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
700.206,66449.1,0.049,83.904,7.962,-0.018,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
700.206,66449.1,0.059,83.904,7.962,-0.006,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
700.206,66449.1,2.851,83.904,7.962,5.279,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
700.206,66449.1,2.617,83.904,7.962,-0.156,0.004,0.0,0.002,2,2,1.0,0.0,0.0,0.0,0.0,0.0
757.341,67284.8,2.955,87.891,7.809,-0.158,0.004,0.0,0.002,2,2,1.0,0.0,0.0,0.0,0.0,0.0
757.341,67284.8,0.088,87.891,7.809,-0.007,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
757.341,67284.8,2.823,87.891,7.809,4.716,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
757.341,67284.8,0.048,87.891,7.809,-0.019,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
818.374,68123.0,0.048,90.305,7.517,-0.016,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
818.374,68123.0,0.123,90.305,7.517,-0.012,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
818.374,68123.0,2.908,90.305,7.517,5.286,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
818.374,68123.0,3.073,90.305,7.517,-0.052,0.004,0.0,0.002,2,2,1.0,0.0,0.0,0.0,0.0,0.0
868.025,68951.3,0.049,93.128,7.398,-0.015,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
868.025,68951.3,0.119,93.128,7.398,-0.013,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
868.025,68951.3,3.063,93.128,7.398,5.727,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
868.025,68951.3,3.19,93.128,7.398,-0.061,0.004,0.0,0.002,2,2,1.0,0.0,0.0,0.0,0.0,0.0
895.714,69762.3,0.05,105.29,8.2,-0.012,0.0,0.0,0.0,0,4,1.0,0.0,0.0,0.0,0.0,0.0
895.714,69762.3,3.915,105.29,8.2,-0.055,0.004,0.0,0.002,2,2,1.0,0.0,0.0,0.0,0.0,0.0
895.714,69762.3,0.178,105.29,8.2,-0.018,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
895.714,69762.3,3.203,105.29,8.2,5.853,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
940.498,70554.8,0.046,109.779,8.235,-0.009,0.0,0.0,0.0,0,4,1.0,0.0,0.0,0.0,0.0,0.0
940.498,70554.8,0.198,109.779,8.235,-0.017,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
940.498,70554.8,3.447,109.779,8.235,5.403,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
940.498,70554.8,4.054,109.779,8.235,-0.004,0.004,0.0,0.003,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1017.2,71336.5,4.216,112.398,7.883,-0.043,0.004,0.0,0.003,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1017.2,71336.5,0.192,112.398,7.883,-0.014,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1017.2,71336.5,3.564,112.398,7.883,5.04,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
1017.2,71336.5,0.047,112.398,7.883,-0.007,0.0,0.0,0.0,0,4,1.0,0.0,0.0,0.0,0.0,0.0
1019.75,72120.6,0.062,113.018,7.993,-0.011,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1019.75,72120.6,3.6,113.018,7.993,5.328,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
1019.75,72120.6,4.449,113.018,7.993,-0.112,0.004,0.0,0.003,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1019.75,72120.6,0.04,113.018,7.993,-0.002,0.0,0.0,0.0,0,4,1.0,0.0,0.0,0.0,0.0,0.0
1030.03,72924.8,5.273,124.974,8.848,-0.008,0.005,0.0,0.003,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1030.03,72924.8,0.079,124.974,8.848,-0.006,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1030.03,72924.8,3.73,124.974,8.848,5.162,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
1030.03,72924.8,0.032,124.974,8.848,0.0,0.0,0.0,0.0,0,4,1.0,0.0,0.0,0.0,0.0,0.0
1089.75,73762.5,0.031,122.454,8.289,-0.001,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
1089.75,73762.5,5.392,122.454,8.289,0.059,0.005,0.0,0.004,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1089.75,73762.5,0.107,122.454,8.289,-0.012,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1089.75,73762.5,3.503,122.454,8.289,5.577,0.003,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
1118.58,74635.0,0.033,123.641,8.25,-0.0,0.0,0.0,0.0,0,4,1.0,0.0,0.0,0.0,0.0,0.0
1118.58,74635.0,0.128,123.641,8.25,-0.009,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1118.58,74635.0,0.001,123.641,8.25,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
1118.58,74635.0,3.342,123.641,8.25,5.712,0.003,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
1118.58,74635.0,5.724,123.641,8.25,-0.063,0.005,0.0,0.004,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1035.31,75539.9,5.791,127.262,9.286,0.164,0.006,0.0,0.004,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1035.31,75539.9,0.123,127.262,9.286,-0.003,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1035.31,75539.9,0.014,127.262,9.286,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
1035.31,75539.9,3.659,127.262,9.286,3.974,0.004,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
1035.31,75539.9,0.026,127.262,9.286,0.003,0.0,0.0,0.0,0,4,1.0,0.0,0.0,0.0,0.0,0.0
1033.3,76482.0,0.141,128.36,9.501,0.001,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1033.3,76482.0,0.04,128.36,9.501,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
1033.3,76482.0,3.725,128.36,9.501,3.347,0.004,0.0,0.004,2,3,1.0,0.0,0.0,0.0,0.0,0.0
1033.3,76482.0,5.88,128.36,9.501,0.135,0.006,0.0,0.004,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1033.3,76482.0,0.031,128.36,9.501,-0.001,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
1080.86,77465.8,0.032,134.469,9.637,-0.002,0.0,0.0,0.0,0,4,1.0,0.0,0.0,0.0,0.0,0.0
1080.86,77465.8,0.131,134.469,9.637,0.004,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1080.86,77465.8,0.039,134.469,9.637,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
1080.86,77465.8,3.745,134.469,9.637,3.602,0.003,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
1080.86,77465.8,6.471,134.469,9.637,0.036,0.006,0.0,0.004,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1066.59,78492.2,6.935,135.751,9.99,-0.044,0.007,0.0,0.004,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1066.59,78492.2,0.131,135.751,9.99,0.002,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1066.59,78492.2,0.033,135.751,9.99,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
1066.59,78492.2,3.521,135.751,9.99,3.961,0.003,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
1066.59,78492.2,0.035,135.751,9.99,-0.002,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
1209.47,79564.0,0.039,136.711,8.993,-0.002,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
1209.47,79564.0,0.147,136.711,8.993,0.006,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1209.47,79564.0,0.061,136.711,8.993,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
1209.47,79564.0,3.223,136.711,8.993,6.168,0.003,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
1209.47,79564.0,7.407,136.711,8.993,0.072,0.006,0.0,0.005,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1254.89,80673.9,0.044,141.108,9.071,0.001,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
1254.89,80673.9,0.13,141.108,9.071,0.012,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1254.89,80673.9,0.066,141.108,9.071,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
1254.89,80673.9,3.429,141.108,9.071,6.619,0.003,0.0,0.002,2,3,1.0,0.0,0.0,0.0,0.0,0.0
1254.89,80673.9,7.715,141.108,9.071,0.286,0.006,0.0,0.005,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1179.27,81780.2,0.046,145.362,10.081,0.001,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
1179.27,81780.2,0.145,145.362,10.081,0.005,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1179.27,81780.2,0.065,145.362,10.081,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
1179.27,81780.2,3.54,145.362,10.081,6.047,0.003,0.0,0.002,2,3,1.0,0.0,0.0,0.0,0.0,0.0
1179.27,81780.2,8.091,145.362,10.081,0.514,0.007,0.0,0.005,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1099.27,82886.6,0.27,145.54,10.974,0.007,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
1099.27,82886.6,0.061,145.54,10.974,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
1099.27,82886.6,3.454,145.54,10.974,3.362,0.003,0.0,0.003,2,3,1.0,0.0,0.0,0.0,0.0,0.0
1099.27,82886.6,8.231,145.54,10.974,0.629,0.007,0.0,0.005,2,2,1.0,0.0,0.0,0.0,0.0,0.0
1099.27,82886.6,0.048,145.54,10.974,-0.006,0.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
116.352,4781.598,0.833,0.0,0.0,0.0,0.007,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
116.352,4781.598,19.118,0.0,0.0,6.507,0.164,0.004,0.0,3,3,0.0,1.0,0.0,0.0,0.0,0.0
116.352,4781.598,13.861,0.0,0.0,2.124,0.119,0.003,0.0,3,2,0.0,1.0,0.0,0.0,0.0,0.0
116.352,4781.598,15.91,0.0,0.0,1.243,0.137,0.003,0.0,3,4,0.0,1.0,0.0,0.0,0.0,0.0
2.51,35141.7,1.849,0.0,0.0,0.063,0.737,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
117.835,4803.01,0.735,0.0,0.0,0.0,0.006,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
117.835,4803.01,18.938,0.0,0.0,6.949,0.161,0.004,0.266,2,3,0.0,1.0,0.0,0.0,0.0,0.0
117.835,4803.01,14.426,0.0,0.0,1.988,0.122,0.003,0.153,2,2,0.0,1.0,0.0,0.0,0.0,0.0
117.835,4803.01,14.988,0.0,0.0,1.877,0.127,0.003,0.313,2,4,0.0,1.0,0.0,0.0,0.0,0.0
2.527,35984.5,1.864,0.0,0.0,0.07,0.738,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
121.484,36995.2,19.235,0.0,0.0,6.807,0.158,0.001,0.034,2,3,0.0,1.0,0.0,0.0,0.0,0.0
121.484,36995.2,15.506,0.0,0.0,2.156,0.128,0.0,0.021,2,2,0.0,1.0,0.0,0.0,0.0,0.0
121.484,36995.2,15.016,0.0,0.0,2.184,0.124,0.0,0.038,2,4,0.0,1.0,0.0,0.0,0.0,0.0
2.415,284.638,1.123,0.0,0.0,0.0,0.465,0.004,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
2.415,11676.82,1.762,0.0,0.0,0.072,0.73,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
125.211,38142.7,18.97,0.0,0.0,7.223,0.152,0.0,0.034,2,3,0.0,1.0,0.0,0.0,0.0,0.0
125.211,38142.7,16.805,0.0,0.0,2.103,0.134,0.0,0.022,2,2,0.0,1.0,0.0,0.0,0.0,0.0
125.211,38142.7,14.956,0.0,0.0,2.196,0.119,0.0,0.037,2,4,0.0,1.0,0.0,0.0,0.0,0.0
125.211,38142.7,1.252,0.0,0.0,0.0,0.01,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
125.211,4859.305,1.817,0.0,0.0,0.078,0.015,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
128.952,4884.788,1.625,0.0,0.0,0.0,0.013,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
128.952,4884.788,18.937,0.0,0.0,7.105,0.147,0.004,0.26,2,3,0.0,1.0,0.0,0.0,0.0,0.0
128.952,4884.788,19.104,0.0,0.0,2.303,0.148,0.004,0.183,2,2,0.0,1.0,0.0,0.0,0.0,0.0
128.952,4884.788,14.817,0.0,0.0,2.24,0.115,0.003,0.29,2,4,0.0,1.0,0.0,0.0,0.0,0.0
2.369,39374.4,2.04,0.0,0.0,0.081,0.861,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2.456,40652.1,2.044,0.0,0.0,0.098,0.832,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2.456,40652.1,1.949,0.0,0.0,0.0,0.794,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
2.456,40652.1,18.97,0.0,0.0,6.423,7.725,0.0,0.031,2,3,0.0,1.0,0.0,0.0,0.0,0.0
2.456,40652.1,20.952,0.0,0.0,2.482,8.532,0.001,0.025,2,2,0.0,1.0,0.0,0.0,0.0,0.0
2.456,40652.1,14.616,0.0,0.0,2.776,5.952,0.0,0.034,2,4,0.0,1.0,0.0,0.0,0.0,0.0
136.778,41965.7,19.025,0.0,0.0,7.17,0.139,0.0,0.03,2,3,0.0,1.0,0.0,0.0,0.0,0.0
136.778,41965.7,22.082,0.0,0.0,2.742,0.161,0.001,0.026,2,2,0.0,1.0,0.0,0.0,0.0,0.0
136.778,41965.7,14.818,0.0,0.0,3.173,0.108,0.0,0.033,2,4,0.0,1.0,0.0,0.0,0.0,0.0
2.63,369.024,1.745,0.0,0.0,0.0,0.663,0.005,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
2.63,13164.83,2.132,0.0,0.0,0.098,0.811,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
141.73,4933.74,2.031,0.0,0.0,0.0,0.014,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
141.73,4933.74,19.069,0.0,0.0,7.445,0.135,0.004,0.267,2,3,0.0,1.0,0.0,0.0,0.0,0.0
141.73,4933.74,23.046,0.0,0.0,2.971,0.163,0.005,0.237,2,2,0.0,1.0,0.0,0.0,0.0,0.0
141.73,4933.74,15.54,0.0,0.0,2.666,0.11,0.003,0.284,2,4,0.0,1.0,0.0,0.0,0.0,0.0
2.775,43329.2,2.15,0.0,0.0,0.116,0.775,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
32.775,44757.2,18.812,0.0,0.0,7.811,0.574,0.0,0.029,2,3,0.0,1.0,0.0,0.0,0.0,0.0
32.775,44757.2,24.718,0.0,0.0,3.181,0.754,0.001,0.027,2,2,0.0,1.0,0.0,0.0,0.0,0.0
32.775,44757.2,15.601,0.0,0.0,2.869,0.476,0.0,0.033,2,4,0.0,1.0,0.0,0.0,0.0,0.0
32.775,44757.2,2.329,0.0,0.0,0.0,0.071,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
149.036,4948.45,2.231,0.0,0.0,0.128,0.015,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
157.109,4966.875,18.233,0.0,0.0,7.554,0.116,0.004,0.257,2,3,0.0,1.0,0.0,0.0,0.0,0.0
157.109,4966.875,25.167,0.0,0.0,3.675,0.16,0.005,0.264,2,2,0.0,1.0,0.0,0.0,0.0,0.0
157.109,4966.875,15.579,0.0,0.0,2.172,0.099,0.003,0.297,2,4,0.0,1.0,0.0,0.0,0.0,0.0
32.657,46272.3,2.434,0.0,0.0,0.0,0.075,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
76.408,9991.87,2.18,0.0,0.0,0.126,0.029,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
0.779,96.328,2.256,0.0,0.0,0.144,2.894,0.023,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
0.779,96.328,2.308,0.0,0.0,0.0,2.961,0.024,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
0.779,96.328,17.476,0.0,0.0,6.722,22.423,0.181,12.956,2,3,0.0,1.0,0.0,0.0,0.0,0.0
0.779,96.328,25.61,0.0,0.0,3.92,32.86,0.266,13.862,2,2,0.0,1.0,0.0,0.0,0.0,0.0
0.779,96.328,15.292,0.0,0.0,1.741,19.621,0.159,15.3,2,4,0.0,1.0,0.0,0.0,0.0,0.0
145.873,5017.555,2.311,0.0,0.0,0.0,0.016,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
145.873,5017.555,17.388,0.0,0.0,4.693,0.119,0.003,0.244,2,3,0.0,1.0,0.0,0.0,0.0,0.0
145.873,5017.555,25.314,0.0,0.0,3.652,0.174,0.005,0.271,2,2,0.0,1.0,0.0,0.0,0.0,0.0
145.873,5017.555,14.561,0.0,0.0,0.688,0.1,0.003,0.288,2,4,0.0,1.0,0.0,0.0,0.0,0.0
31.126,49610.0,2.427,0.0,0.0,0.001,0.078,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2477.335,148225.5,1.666,244.685,14.64,0.113,0.001,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2477.335,148225.5,1.254,244.685,14.64,0.0,0.001,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
2477.335,148225.5,9.32,244.685,14.64,7.453,0.004,0.0,0.0,3,3,0.0,1.0,0.0,0.0,0.0,0.0
2477.335,148225.5,16.613,244.685,14.64,6.183,0.007,0.0,0.0,3,2,0.0,1.0,0.0,0.0,0.0,0.0
2477.335,148225.5,7.415,244.685,14.64,0.16,0.003,0.0,0.0,3,4,0.0,1.0,0.0,0.0,0.0,0.0
2262.011,148317.8,1.675,220.412,14.452,0.113,0.001,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
2262.011,148317.8,1.249,220.412,14.452,0.0,0.001,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
2262.011,148317.8,6.848,220.412,14.452,7.929,0.003,0.0,0.004,2,3,0.0,1.0,0.0,0.0,0.0,0.0
2262.011,148317.8,16.314,220.412,14.452,5.674,0.007,0.0,0.006,2,2,0.0,1.0,0.0,0.0,0.0,0.0
2262.011,148317.8,6.604,220.412,14.452,0.266,0.003,0.0,0.005,2,4,0.0,1.0,0.0,0.0,0.0,0.0
1972.452,148303.5,1.692,200.178,15.051,0.112,0.001,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
1972.452,148303.5,1.025,200.178,15.051,0.0,0.001,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
1972.452,148303.5,5.553,200.178,15.051,7.917,0.003,0.0,0.004,2,3,0.0,1.0,0.0,0.0,0.0,0.0
1972.452,148303.5,15.335,200.178,15.051,6.287,0.008,0.0,0.006,2,2,0.0,1.0,0.0,0.0,0.0,0.0
1972.452,148303.5,6.082,200.178,15.051,0.033,0.003,0.0,0.004,2,4,0.0,1.0,0.0,0.0,0.0,0.0
1873.784,148206.5,1.704,197.31,15.606,0.104,0.001,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
1873.784,148206.5,1.041,197.31,15.606,0.0,0.001,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
1873.784,148206.5,5.838,197.31,15.606,7.302,0.003,0.0,0.003,2,3,0.0,1.0,0.0,0.0,0.0,0.0
1873.784,148206.5,14.638,197.31,15.606,6.535,0.008,0.0,0.005,2,2,0.0,1.0,0.0,0.0,0.0,0.0
1873.784,148206.5,6.023,197.31,15.606,-0.133,0.003,0.0,0.004,2,4,0.0,1.0,0.0,0.0,0.0,0.0
1806.68,148000.7,1.481,185.023,15.157,0.105,0.001,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
1806.68,148000.7,1.14,185.023,15.157,0.0,0.001,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
1806.68,148000.7,5.679,185.023,15.157,7.192,0.003,0.0,0.003,2,3,0.0,1.0,0.0,0.0,0.0,0.0
1806.68,148000.7,13.203,185.023,15.157,6.84,0.007,0.0,0.005,2,2,0.0,1.0,0.0,0.0,0.0,0.0
1806.68,148000.7,5.881,185.023,15.157,-0.118,0.003,0.0,0.004,2,4,0.0,1.0,0.0,0.0,0.0,0.0
1831.535,147674.2,1.492,175.24,14.129,0.107,0.001,0.0,0.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
1831.535,147674.2,1.153,175.24,14.129,0.0,0.001,0.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0
